parcel_id,zona_provincia,tipo_olivar,riego,superficie_ha,variedad,estado_fenologico,tipo_suelo,drenaje,pendiente_%,distancia_rio_m,altitud_m,rain_72h_mm,rain_7d_mm,temp_media_7d,humedad_suelo_%,profundidad_suelo_cm,materia_organica_%,rendimiento_esperado_kg_ha,precio_mercado_eur_kg,coste_variable_ha,duracion_encharcamiento_dias,pct_perdida
OLV_42_2338,Córdoba,Tradicional,Secano,19.61,Picual,Reposo,Limoso,Moderado,3.7,124.9,333.0,119.3,219.3,16.9,80.1,66,2.78,5277,0.83,1207,4.05,0.0125
OLV_42_2339,Málaga,Tradicional,Secano,18.62,Hojiblanca,Engorde,Franco-arcilloso,Bueno,2.7,2099.1,137.0,87.9,270.2,16.1,38.1,71,2.7,5229,0.83,1232,1.34,0.0
OLV_42_2340,Granada,Tradicional,Secano,18.49,Hojiblanca,Floracion,Arcilloso,Malo,3.1,1501.2,509.0,37.9,122.2,15.1,59.7,103,1.89,5287,0.8,1139,0.94,0.0
OLV_42_2341,Córdoba,Tradicional,Secano,43.79,Picual,Engorde,Limoso,Moderado,13.3,76.8,321.0,62.0,125.0,16.9,41.2,82,2.59,5275,0.82,1327,0.65,0.0
OLV_42_2342,Granada,Intensivo,Secano,44.92,Hojiblanca,Cuajado,Arenoso,Moderado,3.8,1348.1,891.0,183.8,268.7,23.6,28.9,45,2.25,6310,0.81,1553,2.85,0.0268
OLV_42_2343,Málaga,Tradicional,Secano,18.04,Arbequina,Engorde,Arcilloso,Malo,5.5,1207.7,253.0,125.8,380.0,13.7,59.9,121,2.65,4962,0.91,972,3.87,0.0957
OLV_42_2344,Cadiz,Intensivo,Riego,2.4,Arbequina,Engorde,Arcilloso,Bueno,0.7,2140.8,114.0,37.6,100.3,18.5,38.4,73,1.4,10758,0.83,1525,0.0,0.0
OLV_42_2345,Cadiz,Superintensivo,Riego,31.92,Hojiblanca,Cuajado,Arcilloso,Bueno,5.7,234.1,31.0,51.9,172.7,21.8,60.2,82,2.87,12000,0.8,1816,1.8,0.0
OLV_42_2346,Córdoba,Tradicional,Riego,45.03,Hojiblanca,Floracion,Franco,Malo,9.5,2269.8,239.0,75.6,124.6,20.5,43.3,96,2.63,8350,0.76,1406,0.31,0.0
OLV_42_2347,Granada,Intensivo,Secano,16.35,Picual,Reposo,Limoso,Bueno,0.6,1223.0,710.0,258.5,380.0,19.4,72.4,136,1.51,7014,0.82,1556,3.74,0.0579
OLV_42_2348,Jaén,Tradicional,Secano,46.83,Hojiblanca,Cuajado,Arenoso,Moderado,2.8,2338.8,324.0,46.3,52.1,16.8,25.0,103,1.17,5396,0.77,1132,0.25,0.0
OLV_42_2349,Málaga,Intensivo,Riego,37.77,Arbequina,Engorde,Franco,Bueno,8.6,2028.6,225.0,17.5,22.5,21.3,34.3,105,2.42,9934,0.91,1780,0.74,0.0
OLV_42_2350,Jaén,Intensivo,Riego,19.18,Picual,Engorde,Franco-arcilloso,Malo,12.9,544.2,560.0,299.0,380.0,19.9,78.0,54,2.46,11002,0.84,1985,4.92,0.2115
OLV_42_2351,Jaén,Intensivo,Secano,27.29,Picual,Engorde,Franco,Bueno,7.4,2303.9,505.0,27.9,76.3,17.8,24.9,57,1.0,6024,0.86,1376,0.0,0.0
OLV_42_2352,Sevilla,Tradicional,Riego,16.4,Manzanilla,Cuajado,Arcilloso,Moderado,5.3,1222.1,203.0,85.2,293.1,12.0,69.9,73,2.48,9309,0.75,1483,3.45,0.0361
OLV_42_2353,Jaén,Tradicional,Riego,21.11,Picual,Cuajado,Franco,Bueno,5.3,336.6,579.0,58.7,220.9,17.5,28.9,125,2.89,8643,0.78,1365,0.68,0.0
OLV_42_2354,Cadiz,Tradicional,Secano,25.86,Picual,Cuajado,Arenoso,Moderado,7.4,443.6,221.0,114.4,316.3,15.2,23.5,130,2.44,4990,0.83,1097,1.63,0.0
OLV_42_2355,Jaén,Tradicional,Secano,42.19,Picual,Brotacion,Franco-arcilloso,Moderado,19.0,664.6,387.0,190.3,366.8,16.9,77.2,77,1.06,5491,0.77,1471,4.18,0.0611
OLV_42_2356,Sevilla,Intensivo,Secano,32.71,Manzanilla,Brotacion,Arenoso,Moderado,1.9,579.0,213.0,83.1,131.4,15.3,24.2,70,1.7,6412,0.72,1678,0.0,0.0
OLV_42_2357,Jaén,Tradicional,Secano,46.23,Picual,Reposo,Franco-arcilloso,Moderado,5.6,1219.4,461.0,195.1,380.0,23.1,72.6,58,1.14,5469,0.84,1293,4.14,0.042
OLV_42_2358,Cadiz,Tradicional,Secano,25.68,Hojiblanca,Cuajado,Franco,Malo,4.1,1581.6,0.0,33.0,47.1,16.8,36.4,120,2.85,5116,0.83,1146,0.0,0.0
OLV_42_2359,Cadiz,Intensivo,Riego,32.85,Manzanilla,Brotacion,Franco-arcilloso,Moderado,4.2,696.8,0.0,194.8,380.0,16.5,67.6,79,2.26,10720,0.71,1619,4.21,0.0742
OLV_42_2360,Córdoba,Tradicional,Secano,10.06,Arbequina,Reposo,Arcilloso,Moderado,2.8,574.7,481.0,268.7,380.0,14.9,68.5,135,0.88,4829,0.91,1111,3.35,0.0567
OLV_42_2361,Jaén,Intensivo,Secano,14.48,Picual,Engorde,Limoso,Malo,5.6,1820.1,523.0,18.4,67.5,20.0,53.5,64,1.32,6786,0.77,1451,0.5,0.0
OLV_42_2362,Granada,Tradicional,Secano,10.03,Picual,Brotacion,Franco,Malo,2.8,1466.5,663.0,7.7,20.9,16.9,31.4,121,0.81,5434,0.85,999,0.05,0.0
OLV_42_2363,Cadiz,Tradicional,Secano,37.13,Arbequina,Engorde,Franco,Bueno,7.4,796.0,50.0,15.6,28.2,21.1,25.7,81,1.57,5259,0.86,1148,0.0,0.0
OLV_42_2364,Córdoba,Superintensivo,Riego,36.87,Hojiblanca,Brotacion,Franco-arcilloso,Moderado,1.9,973.5,230.0,129.8,272.3,22.7,82.0,127,2.48,12000,0.78,2023,3.9,0.0384
OLV_42_2365,Jaén,Superintensivo,Secano,22.01,Picual,Floracion,Arenoso,Malo,9.4,712.6,504.0,171.1,249.7,13.0,25.1,49,1.79,8482,0.88,1790,2.27,0.0663
OLV_42_2366,Córdoba,Tradicional,Secano,36.79,Manzanilla,Floracion,Arcilloso,Moderado,3.0,1455.2,378.0,150.1,380.0,16.6,62.2,89,1.81,4917,0.76,1281,2.47,0.2334
OLV_42_2367,Granada,Tradicional,Secano,8.42,Hojiblanca,Brotacion,Franco-arcilloso,Malo,10.0,1516.5,774.0,58.5,147.8,14.6,46.1,77,1.03,4974,0.84,1415,1.84,0.0
OLV_42_2368,Jaén,Tradicional,Secano,21.58,Hojiblanca,Brotacion,Arcilloso,Moderado,6.4,730.0,584.0,43.6,48.6,14.4,41.9,109,2.14,4698,0.79,1270,0.35,0.0
OLV_42_2369,Málaga,Tradicional,Secano,24.09,Hojiblanca,Reposo,Franco-arcilloso,Moderado,11.6,880.4,121.0,7.9,29.9,22.5,37.5,33,1.81,4622,0.82,1057,0.54,0.0
OLV_42_2370,Córdoba,Tradicional,Secano,22.24,Hojiblanca,Floracion,Arenoso,Malo,11.8,2175.8,407.0,69.3,111.6,18.1,31.6,37,1.87,5141,0.84,1379,0.8,0.0
OLV_42_2371,Córdoba,Superintensivo,Riego,42.31,Picual,Engorde,Franco-arcilloso,Malo,0.0,35.8,406.0,146.9,380.0,20.8,82.0,145,2.31,12000,0.87,2080,3.59,0.2341
OLV_42_2372,Cadiz,Superintensivo,Secano,17.44,Picual,Floracion,Limoso,Bueno,0.0,1333.1,41.0,69.5,102.8,12.1,52.6,126,1.2,8784,0.75,1534,0.64,0.0
OLV_42_2373,Córdoba,Tradicional,Secano,39.99,Picual,Cuajado,Limoso,Bueno,8.3,1049.1,504.0,123.0,215.5,16.6,55.8,37,1.82,5463,0.81,1074,4.06,0.0946
OLV_42_2374,Jaén,Tradicional,Secano,20.39,Picual,Cuajado,Arcilloso,Bueno,9.7,1700.3,453.0,199.3,380.0,19.7,59.7,131,0.92,5381,0.79,1260,3.49,0.1414
OLV_42_2375,Sevilla,Superintensivo,Riego,47.25,Manzanilla,Reposo,Franco-arcilloso,Moderado,0.0,215.8,219.0,25.6,78.9,12.9,60.2,55,1.03,11926,0.73,1699,0.22,0.0
OLV_42_2376,Sevilla,Tradicional,Secano,13.57,Hojiblanca,Brotacion,Franco-arcilloso,Moderado,14.5,1685.8,194.0,91.4,139.2,14.4,63.1,46,1.21,5059,0.76,1231,2.26,0.0
OLV_42_2377,Córdoba,Intensivo,Secano,5.19,Arbequina,Brotacion,Franco-arcilloso,Moderado,1.4,676.1,168.0,308.6,380.0,13.5,61.8,31,2.67,6727,0.89,1452,4.65,0.1509
OLV_42_2378,Jaén,Tradicional,Secano,32.7,Picual,Engorde,Arcilloso,Moderado,4.4,1198.4,579.0,33.8,61.6,8.3,62.1,47,2.93,5264,0.74,1045,0.97,0.0
OLV_42_2379,Sevilla,Tradicional,Riego,49.18,Manzanilla,Cuajado,Arcilloso,Malo,3.2,345.4,136.0,272.8,380.0,13.6,76.3,74,2.56,9352,0.81,1370,4.38,0.3805
OLV_42_2380,Jaén,Tradicional,Secano,10.21,Picual,Brotacion,Franco-arcilloso,Bueno,8.1,1941.7,574.0,83.9,217.0,15.9,40.8,94,2.46,4963,0.79,1083,0.4,0.0
OLV_42_2381,Sevilla,Tradicional,Secano,5.24,Hojiblanca,Floracion,Limoso,Bueno,12.7,1536.9,323.0,27.1,63.2,21.4,23.0,95,1.41,5053,0.76,1277,0.44,0.0
OLV_42_2382,Jaén,Tradicional,Riego,28.06,Picual,Engorde,Arenoso,Moderado,6.1,501.8,660.0,324.6,380.0,21.7,60.7,129,2.06,8570,0.8,1622,3.59,0.0986
OLV_42_2383,Sevilla,Tradicional,Secano,21.84,Manzanilla,Cuajado,Franco-arcilloso,Moderado,7.1,332.4,180.0,315.1,380.0,21.1,78.4,136,2.93,5093,0.76,1190,3.66,0.1685
OLV_42_2384,Granada,Intensivo,Secano,25.76,Hojiblanca,Brotacion,Franco,Malo,6.3,36.4,783.0,54.3,150.6,14.1,82.0,93,1.18,6138,0.75,1607,0.77,0.0
OLV_42_2385,Málaga,Superintensivo,Secano,25.47,Arbequina,Brotacion,Franco,Moderado,3.2,921.4,323.0,86.9,273.4,13.2,40.4,57,2.72,8405,0.91,1669,2.64,0.0
OLV_42_2386,Córdoba,Tradicional,Secano,12.09,Hojiblanca,Engorde,Limoso,Moderado,5.6,540.3,354.0,248.0,380.0,19.5,73.0,66,2.49,5259,0.81,1246,3.18,0.1419
OLV_42_2387,Cadiz,Tradicional,Secano,7.52,Manzanilla,Cuajado,Franco,Malo,2.8,595.2,58.0,32.7,80.1,15.0,47.6,88,2.06,4758,0.76,910,0.91,0.0
OLV_42_2388,Cadiz,Tradicional,Secano,31.56,Hojiblanca,Engorde,Limoso,Bueno,6.8,661.7,0.0,103.4,233.4,18.2,58.1,54,2.23,5018,0.8,1069,2.75,0.0175
OLV_42_2389,Jaén,Intensivo,Secano,32.25,Picual,Cuajado,Arenoso,Bueno,7.6,651.6,506.0,42.6,66.1,17.1,19.8,111,1.81,6266,0.84,1528,0.0,0.0
OLV_42_2390,Granada,Tradicional,Secano,31.41,Picual,Brotacion,Arcilloso,Malo,6.9,1657.0,693.0,310.2,380.0,15.1,82.0,97,2.22,5315,0.8,1061,5.3,0.1534
OLV_42_2391,Málaga,Tradicional,Secano,22.66,Hojiblanca,Reposo,Arenoso,Bueno,2.1,544.2,197.0,17.7,50.3,15.2,25.6,130,1.52,5718,0.84,1095,0.0,0.0
OLV_42_2392,Jaén,Tradicional,Secano,12.52,Picual,Brotacion,Franco-arcilloso,Malo,12.6,1725.9,595.0,46.5,77.0,22.1,35.6,138,1.49,5049,0.74,1367,0.22,0.0
OLV_42_2393,Málaga,Tradicional,Riego,45.37,Arbequina,Reposo,Franco-arcilloso,Bueno,3.6,1507.5,350.0,18.4,36.7,14.5,38.6,64,2.67,7886,0.86,1315,0.15,0.0
OLV_42_2394,Jaén,Intensivo,Secano,25.53,Picual,Engorde,Franco-arcilloso,Malo,9.4,461.5,510.0,172.9,296.9,13.5,75.1,100,1.74,6559,0.8,1233,4.55,0.1272
OLV_42_2395,Málaga,Superintensivo,Riego,14.47,Hojiblanca,Floracion,Franco,Malo,4.2,643.3,277.0,76.8,118.1,17.9,63.7,66,0.93,12000,0.84,2030,2.43,0.0
OLV_42_2396,Cadiz,Tradicional,Riego,47.96,Hojiblanca,Cuajado,Arcilloso,Malo,2.5,488.8,165.0,191.1,365.2,17.2,82.0,67,2.77,8825,0.78,1415,4.85,0.2901
OLV_42_2397,Jaén,Tradicional,Secano,49.59,Picual,Cuajado,Franco-arcilloso,Bueno,16.5,122.3,440.0,26.2,52.9,22.2,39.8,94,2.32,4676,0.81,1408,0.64,0.0
OLV_42_2398,Sevilla,Superintensivo,Riego,15.28,Manzanilla,Floracion,Arcilloso,Moderado,0.0,198.2,177.0,253.0,380.0,12.9,82.0,73,2.14,12000,0.78,1694,4.81,0.4919
OLV_42_2399,Sevilla,Tradicional,Secano,5.94,Hojiblanca,Reposo,Limoso,Malo,6.2,89.7,157.0,161.3,380.0,18.3,78.4,35,0.86,5628,0.84,1458,4.95,0.0648
OLV_42_2400,Jaén,Tradicional,Secano,13.52,Hojiblanca,Reposo,Franco,Bueno,4.7,1014.8,297.0,27.4,80.2,17.2,31.9,56,1.93,4840,0.78,1013,0.3,0.0
OLV_42_2401,Córdoba,Tradicional,Secano,23.13,Arbequina,Engorde,Franco,Bueno,8.9,978.5,368.0,177.7,258.3,16.7,56.7,99,2.96,5547,0.88,1217,2.99,0.0273
OLV_42_2402,Sevilla,Intensivo,Riego,45.94,Manzanilla,Cuajado,Franco-arcilloso,Malo,14.4,2354.4,108.0,129.9,330.0,14.0,61.2,40,2.42,10922,0.78,1831,3.51,0.2891
OLV_42_2403,Granada,Tradicional,Riego,26.41,Arbequina,Cuajado,Franco-arcilloso,Malo,5.6,1427.7,523.0,47.6,137.4,15.9,52.8,59,2.91,8209,0.95,1302,1.93,0.0
OLV_42_2404,Sevilla,Superintensivo,Riego,24.31,Hojiblanca,Floracion,Arenoso,Malo,7.5,2028.9,107.0,13.1,49.5,17.4,47.0,38,2.94,12000,0.77,2178,0.0,0.0
OLV_42_2405,Córdoba,Tradicional,Riego,49.27,Cornicabra,Engorde,Arcilloso,Malo,3.3,2304.2,309.0,15.7,37.5,26.4,49.6,137,2.04,10566,0.82,1203,0.21,0.0
OLV_42_2406,Sevilla,Intensivo,Riego,16.47,Hojiblanca,Floracion,Limoso,Bueno,6.8,431.3,131.0,73.5,250.1,10.7,43.7,92,2.25,9690,0.78,1577,0.49,0.0
OLV_42_2407,Málaga,Intensivo,Riego,30.7,Manzanilla,Reposo,Limoso,Bueno,2.5,164.6,218.0,101.6,349.6,19.5,58.2,79,1.48,11102,0.8,1465,3.12,0.0
OLV_42_2408,Sevilla,Tradicional,Secano,16.49,Manzanilla,Cuajado,Franco,Bueno,10.7,1516.4,91.0,73.3,217.1,14.1,33.0,81,1.54,4487,0.77,1273,1.02,0.0
OLV_42_2409,Málaga,Tradicional,Secano,23.54,Hojiblanca,Engorde,Limoso,Malo,16.3,875.5,213.0,154.3,380.0,10.1,56.9,55,0.94,4609,0.75,1338,2.2,0.1443
OLV_42_2410,Cadiz,Tradicional,Riego,25.22,Picual,Engorde,Arcilloso,Bueno,7.3,1357.8,27.0,64.8,171.5,13.5,38.7,87,2.94,44225,0.79,1544,1.44,0.0
OLV_42_2411,Málaga,Tradicional,Riego,12.79,Arbequina,Floracion,Franco-arcilloso,Malo,4.4,679.7,226.0,53.8,155.6,17.5,65.7,59,0.95,8415,0.85,1104,2.28,0.0
OLV_42_2412,Jaén,Tradicional,Riego,38.79,Picual,Floracion,Franco,Malo,3.0,104.5,455.0,132.7,314.7,19.5,58.5,83,2.02,9639,0.82,1269,4.21,0.1765
OLV_42_2413,Jaén,Tradicional,Secano,30.75,Cornicabra,Engorde,Arenoso,Moderado,6.0,1113.3,496.0,19.9,24.9,22.5,25.6,100,1.38,5043,0.85,1116,0.09,0.0
OLV_42_2414,Granada,Intensivo,Riego,2.86,Picual,Cuajado,Franco-arcilloso,Bueno,3.5,215.5,653.0,52.0,69.1,22.7,47.8,107,2.25,11230,0.79,1596,0.67,0.0
OLV_42_2415,Cadiz,Intensivo,Riego,29.61,Manzanilla,Cuajado,Franco,Malo,7.4,1006.1,89.0,105.1,341.4,23.1,78.9,76,1.92,10856,0.78,2006,4.68,0.1647
OLV_42_2416,Sevilla,Tradicional,Secano,4.86,Hojiblanca,Floracion,Arcilloso,Moderado,8.4,1319.0,143.0,301.4,380.0,17.9,82.0,57,2.81,4928,0.8,1312,2.43,0.3231
OLV_42_2417,Málaga,Intensivo,Riego,39.7,Hojiblanca,Brotacion,Franco,Bueno,2.8,1521.3,215.0,135.9,289.4,13.5,52.3,98,2.73,12000,0.84,1607,3.03,0.0441
OLV_42_2418,Málaga,Superintensivo,Secano,48.55,Picual,Reposo,Arenoso,Moderado,0.0,60.0,338.0,76.7,124.2,18.5,25.1,111,0.98,8485,0.85,1558,0.39,0.0
OLV_42_2419,Jaén,Tradicional,Secano,19.22,Picual,Brotacion,Franco-arcilloso,Bueno,4.1,364.3,659.0,40.6,128.9,16.4,59.9,81,1.48,4777,0.8,1175,0.7,0.0
OLV_42_2420,Granada,Tradicional,Secano,30.12,Picual,Cuajado,Franco,Malo,3.3,2211.1,541.0,104.4,233.8,8.0,47.1,73,2.45,5569,0.79,1099,2.96,0.0868
OLV_42_2421,Sevilla,Intensivo,Riego,38.84,Picual,Floracion,Franco,Moderado,1.8,24.4,11.0,53.3,199.7,8.0,82.0,141,0.92,10985,0.78,1666,1.06,0.0
OLV_42_2422,Jaén,Tradicional,Secano,4.41,Picual,Reposo,Limoso,Malo,6.8,666.3,302.0,158.9,380.0,15.3,82.0,64,1.13,5028,0.79,1095,4.9,0.0362
OLV_42_2423,Jaén,Tradicional,Secano,41.45,Picual,Engorde,Franco-arcilloso,Malo,4.0,1277.3,784.0,88.0,160.5,20.6,82.0,106,1.45,5512,0.84,1316,2.79,0.0
OLV_42_2424,Cadiz,Superintensivo,Riego,40.14,Manzanilla,Engorde,Arenoso,Bueno,0.0,2070.4,197.0,25.3,84.0,15.4,19.0,76,1.6,12000,0.82,1972,0.02,0.0
OLV_42_2425,Jaén,Tradicional,Riego,12.08,Picual,Reposo,Franco-arcilloso,Bueno,6.8,1751.2,644.0,140.4,226.4,17.1,108.6,71,2.17,9721,0.78,1254,3.45,0.0
OLV_42_2426,Sevilla,Intensivo,Secano,16.17,Manzanilla,Brotacion,Franco,Moderado,3.4,643.0,192.0,50.9,84.4,20.5,41.7,118,1.63,6697,0.81,1341,0.27,0.0
OLV_42_2427,Jaén,Tradicional,Secano,30.16,Picual,Cuajado,Limoso,Moderado,6.4,801.0,434.0,133.4,376.1,14.3,71.8,137,2.74,5300,0.8,1021,4.06,0.1111
OLV_42_2428,Córdoba,Tradicional,Riego,30.33,Hojiblanca,Floracion,Franco,Bueno,1.3,1263.1,180.0,137.1,268.1,17.3,42.2,102,1.23,8245,0.82,1094,3.04,0.0362
OLV_42_2429,Jaén,Tradicional,Secano,2.08,Picual,Floracion,Franco,Bueno,6.3,544.7,565.0,116.7,283.4,18.1,56.0,100,2.38,5010,0.8,1179,2.98,0.1043
OLV_42_2430,Córdoba,Tradicional,Secano,40.01,Picual,Engorde,Franco-arcilloso,Bueno,3.4,591.8,258.0,185.5,380.0,13.4,78.1,113,2.54,5739,0.79,1276,4.41,0.1035
OLV_42_2431,Málaga,Superintensivo,Secano,27.56,Picual,Cuajado,Arenoso,Bueno,22.0,1299.4,222.0,77.5,287.7,22.4,19.5,70,2.67,8651,0.83,2462,1.05,0.0
OLV_42_2432,Córdoba,Tradicional,Riego,22.13,Cornicabra,Cuajado,Franco-arcilloso,Moderado,3.8,58.9,361.0,236.0,380.0,15.5,79.0,66,2.03,7492,0.82,1383,4.14,0.2664
OLV_42_2433,Jaén,Tradicional,Riego,6.72,Hojiblanca,Engorde,Arcilloso,Bueno,6.1,1398.2,587.0,122.7,380.0,17.5,64.1,58,1.2,8453,0.8,1449,3.66,0.1361
OLV_42_2434,Sevilla,Tradicional,Secano,31.86,Manzanilla,Brotacion,Arcilloso,Malo,2.4,1784.2,90.0,191.8,380.0,15.2,78.8,52,2.6,5130,0.73,1217,4.43,0.1156
OLV_42_2435,Sevilla,Tradicional,Secano,35.69,Arbequina,Engorde,Franco-arcilloso,Malo,3.8,724.8,30.0,97.8,370.6,10.2,62.4,80,1.45,4925,0.88,1095,4.19,0.0331
OLV_42_2436,Sevilla,Tradicional,Riego,17.72,Manzanilla,Cuajado,Franco,Moderado,3.2,1447.4,201.0,101.3,156.2,22.8,54.5,97,1.43,8529,0.74,1188,2.25,0.0
OLV_42_2437,Málaga,Superintensivo,Secano,29.69,Picual,Cuajado,Limoso,Moderado,6.0,34.8,111.0,276.4,380.0,9.6,65.5,40,0.85,7925,0.84,1821,5.2,0.55
OLV_42_2438,Málaga,Tradicional,Secano,31.57,Manzanilla,Brotacion,Franco-arcilloso,Bueno,4.5,413.8,310.0,62.0,131.3,15.6,33.7,146,1.62,5004,0.78,1182,0.23,0.0
OLV_42_2439,Córdoba,Tradicional,Secano,3.55,Picual,Cuajado,Arenoso,Moderado,6.5,923.0,337.0,361.5,380.0,18.9,52.1,96,1.8,5196,0.83,967,2.56,0.1132
OLV_42_2440,Jaén,Intensivo,Secano,36.12,Hojiblanca,Brotacion,Arcilloso,Moderado,6.7,2294.0,519.0,320.0,380.0,12.9,78.1,94,1.82,6179,0.77,1459,4.73,0.1492
OLV_42_2441,Córdoba,Tradicional,Secano,2.48,Hojiblanca,Brotacion,Limoso,Bueno,2.5,926.2,317.0,24.7,29.7,24.6,23.8,42,2.78,5493,0.79,1258,0.56,0.0
OLV_42_2442,Cadiz,Intensivo,Riego,12.39,Arbequina,Brotacion,Franco-arcilloso,Malo,5.8,1323.7,136.0,15.9,25.6,12.5,36.0,102,2.36,11763,0.88,1649,0.52,0.0
OLV_42_2443,Jaén,Tradicional,Riego,4.55,Picual,Cuajado,Limoso,Bueno,7.5,1072.6,495.0,48.3,120.9,9.9,19.0,33,1.46,8078,0.85,1279,0.26,0.0
OLV_42_2444,Jaén,Tradicional,Secano,36.08,Picual,Floracion,Limoso,Moderado,5.6,90.8,306.0,106.7,186.1,14.7,56.8,116,1.22,5036,0.81,1088,2.86,0.0742
OLV_42_2445,Sevilla,Tradicional,Riego,14.66,Hojiblanca,Engorde,Limoso,Moderado,3.4,862.6,209.0,42.6,150.6,14.5,40.7,47,2.12,9444,0.81,1156,1.72,0.0
OLV_42_2446,Sevilla,Intensivo,Riego,33.18,Hojiblanca,Reposo,Arcilloso,Bueno,5.5,235.0,250.0,208.1,380.0,17.4,52.0,123,1.39,51405,0.78,1473,3.46,0.0
OLV_42_2447,Jaén,Intensivo,Riego,12.7,Picual,Floracion,Franco-arcilloso,Moderado,5.6,428.5,472.0,104.3,147.8,15.6,52.4,101,1.55,11879,0.84,1523,3.07,0.0
OLV_42_2448,Jaén,Tradicional,Secano,12.59,Picual,Cuajado,Franco-arcilloso,Moderado,3.2,543.0,446.0,128.6,355.8,15.6,82.0,59,2.46,4837,0.83,1094,3.78,0.2216
OLV_42_2449,Cadiz,Intensivo,Riego,21.17,Manzanilla,Engorde,Arenoso,Moderado,1.0,2373.2,149.0,44.4,122.5,16.6,20.2,111,2.29,10990,0.76,1643,0.0,0.0
OLV_42_2450,Granada,Tradicional,Secano,28.53,Picual,Engorde,Arcilloso,Malo,3.0,162.3,547.0,59.5,81.5,13.8,65.4,30,2.81,5017,0.86,1140,1.38,0.0
OLV_42_2451,Córdoba,Intensivo,Riego,12.71,Picual,Brotacion,Arcilloso,Bueno,10.2,879.5,428.0,111.4,354.0,19.6,78.3,85,2.54,9691,0.79,1909,3.24,0.1106
OLV_42_2452,Cadiz,Tradicional,Riego,18.76,Manzanilla,Floracion,Arenoso,Bueno,8.6,126.9,114.0,135.1,160.2,24.3,29.1,134,2.67,7805,0.78,1403,1.35,0.0
OLV_42_2453,Sevilla,Intensivo,Riego,35.86,Picual,Engorde,Limoso,Moderado,0.0,331.5,181.0,165.5,380.0,8.0,52.1,71,2.47,11804,0.8,1503,2.52,0.1346
OLV_42_2454,Sevilla,Superintensivo,Riego,11.46,Picual,Reposo,Franco,Bueno,3.8,1638.2,181.0,60.6,65.9,17.5,27.0,145,2.72,12000,0.83,1950,0.94,0.0
OLV_42_2455,Córdoba,Tradicional,Secano,40.38,Arbequina,Cuajado,Arenoso,Malo,1.9,1568.3,422.0,15.7,76.4,22.3,44.5,135,2.4,4544,0.88,1081,0.04,0.0
OLV_42_2456,Córdoba,Intensivo,Secano,4.83,Cornicabra,Cuajado,Franco-arcilloso,Bueno,3.1,1844.5,550.0,75.0,159.6,14.5,29.1,61,2.68,6600,0.88,1393,2.0,0.0
OLV_42_2457,Jaén,Superintensivo,Secano,49.48,Picual,Engorde,Arenoso,Moderado,7.4,1211.9,448.0,17.9,22.9,18.4,26.7,90,1.6,8780,0.83,1804,0.0,0.0
OLV_42_2458,Sevilla,Superintensivo,Riego,13.56,Picual,Cuajado,Arcilloso,Moderado,10.5,1647.4,196.0,33.2,53.8,15.8,37.0,117,1.94,12000,0.8,2169,0.0,0.0
OLV_42_2459,Málaga,Tradicional,Secano,4.89,Hojiblanca,Brotacion,Limoso,Malo,7.0,461.6,57.0,138.6,311.2,18.5,73.4,115,2.96,5133,0.85,1221,2.8,0.0276
OLV_42_2460,Jaén,Intensivo,Secano,33.2,Arbequina,Engorde,Franco,Bueno,4.2,1239.8,540.0,17.3,26.0,18.8,33.0,99,0.98,5868,0.88,1263,0.0,0.0
OLV_42_2461,Sevilla,Tradicional,Secano,21.18,Manzanilla,Engorde,Arenoso,Malo,6.5,246.7,243.0,12.5,17.5,12.2,32.1,101,0.88,4643,0.77,1349,0.82,0.0
OLV_42_2462,Córdoba,Tradicional,Riego,7.19,Arbequina,Cuajado,Arcilloso,Bueno,1.0,934.3,209.0,51.0,115.2,27.6,54.2,90,1.01,8525,0.84,1089,1.22,0.0
OLV_42_2463,Jaén,Tradicional,Secano,48.14,Picual,Brotacion,Limoso,Malo,3.1,1331.0,522.0,5.0,17.4,10.5,35.7,134,2.86,5633,0.83,1232,0.0,0.0
OLV_42_2464,Granada,Intensivo,Riego,19.57,Manzanilla,Cuajado,Franco-arcilloso,Malo,4.3,1411.5,655.0,85.0,302.0,12.5,70.6,66,2.08,10329,0.72,1888,3.69,0.0
OLV_42_2465,Córdoba,Tradicional,Riego,47.02,Hojiblanca,Reposo,Franco-arcilloso,Malo,3.0,1378.9,478.0,53.1,134.9,19.7,67.9,143,0.82,9138,0.84,1240,1.71,0.0
OLV_42_2466,Granada,Intensivo,Secano,34.36,Picual,Floracion,Franco,Bueno,7.9,1500.0,544.0,221.8,380.0,18.0,55.2,36,1.37,6431,0.81,1532,4.18,0.1926
OLV_42_2467,Granada,Tradicional,Secano,39.09,Manzanilla,Floracion,Limoso,Bueno,3.1,1145.3,473.0,70.1,117.8,16.4,46.6,115,2.41,4785,0.74,1071,0.77,0.0
OLV_42_2468,Granada,Intensivo,Secano,17.94,Hojiblanca,Brotacion,Franco-arcilloso,Moderado,2.1,82.7,453.0,161.1,380.0,16.6,80.5,58,1.04,6833,0.8,1280,5.5,0.1635
OLV_42_2469,Sevilla,Intensivo,Secano,47.42,Hojiblanca,Engorde,Arenoso,Malo,1.1,2269.4,234.0,27.1,67.2,21.9,22.4,83,2.26,7008,0.78,1631,0.0,0.0
